Tau	D1	D3	D4	Tau_info	gene	names
ASTN1	0.84485544599215	13.788705118291	2.57784371196417	1.70064129988187	MAX_ D1	ASTN1	lChiF
ASTN2	0.626823732752227	35.480000005272	37.6193035891677	97.9420584990001	MAX_ D4	ASTN2	lChiF
ATF3	0.521703298864601	11.9477028356214	7.97527820629163	3.45381549855591	MAX_ D1	ATF3	lChiF
ATG9B	0.619612013970497	26.084289155434	8.32465062469131	11.5196498130022	MAX_ D1	ATG9B	lChiF
ATP10A	0.530835782433395	17.4898587422859	8.05016013135426	8.36107165299576	MAX_ D1	ATP10A	lChiF
ATP11C	0.558881650955388	28.970314663445	43.3432645984527	81.9661882332901	MAX_ D4	ATP11C	lChiF
ATP13A2	0.624524945724822	120.806511452274	42.7603740101805	47.9592888784945	MAX_ D1	ATP13A2	lChiF
ATP2A3	0.61164574939792	10.254898496339	4.36329793498756	3.60176890610469	MAX_ D1	ATP2A3	lChiF
ATP6	0.629379149992483	18724.5821140313	6919.60417227152	6959.83690600412	MAX_ D1	ATP6	lChiF
ATP8	0.641950147618277	753.989945470177	284.162832382625	255.769144963175	MAX_ D1	ATP8	lChiF
AVPR2	0.765034095380434	1.28228658083913	7.33975753992022	2.16689895927214	MAX_ D3	AVPR2	lChiF
B3GAT2	0.51770426238823	8.5055540189036	5.49662068923306	2.70776420945467	MAX_ D1	B3GAT2	lChiF
BAHCC1	0.512328428947438	133.33255408315	51.1564713283945	78.8885209159663	MAX_ D1	BAHCC1	lChiF
BARX1	0.934806344852002	36.6373300326478	1.60931273328315	3.16773018610053	MAX_ D1	BARX1	lChiF
BARX2	0.59545336682922	29.7509821866348	46.7621819106076	94.5665565148113	MAX_ D4	BARX2	lChiF
BATF3	0.642040712308326	36.4473441900948	14.6197287420218	11.4736019870574	MAX_ D1	BATF3	lChiF
BCAN	0.638310762902774	7.8239494884526	2.25032925790593	3.40934738522538	MAX_ D1	BCAN	lChiF
BCHE	0.559211815792076	5.95065153529454	10.1614484349662	18.2764653721531	MAX_ D4	BCHE	lChiF
BCL2	0.659955832875632	31.4090485953991	10.4886514795787	10.8722760600039	MAX_ D1	BCL2	lChiF
BCL6	0.6212889156597	38.3648096435481	15.7695010899628	13.2888562312718	MAX_ D1	BCL6	lChiF
BCORL1	0.5237036979707	7.93583395783256	3.98074567155695	3.57887106371143	MAX_ D1	BCORL1	lChiF
BEND6	0.519412941721205	12.2267720652968	6.35771248775529	5.39434435045739	MAX_ D1	BEND6	lChiF
BEST4	0.772708097085161	5.25909170957278	1.3412567243161	1.0494412002288	MAX_ D1	BEST4	lChiF
BF1	0.759087906171264	5.05039975567639	1.31897942896369	1.11442533066058	MAX_ D1	BF1	lChiF
BHLHE22	0.705174578480629	26.3611289559979	8.90686773561472	6.63699417674242	MAX_ D1	BHLHE22	lChiF
BHLHE41	0.642489852228676	19.3161017939591	5.47209025242794	8.33931456102056	MAX_ D1	BHLHE41	lChiF
BLEC3	0.563906089344062	47.9738164879104	24.7924521980405	17.0497262845658	MAX_ D1	BLEC3	lChiF
BMP4	0.7416718979796	258.069631383212	86.7703251364838	46.5629509921749	MAX_ D1	BMP4	lChiF
BMPER	0.651365380182422	8.03793097814221	12.3243774798614	29.2029352516083	MAX_ D4	BMPER	lChiF
BMPR1B	0.659952791349601	29.2156894100483	9.32469182049187	10.544735444876	MAX_ D1	BMPR1B	lChiF
BNC1	0.616431171775118	5.07714884967432	12.1549666013717	22.4628726098449	MAX_ D4	BNC1	lChiF
BOC	0.590393588064484	176.761712396542	88.1555287561524	56.6499328084981	MAX_ D1	BOC	lChiF
BRINP1	0.58678716368841	27.5299594331332	37.1370408165206	78.2490215295376	MAX_ D4	BRINP1	lChiF
BRINP2	0.650095845714474	7.9788796440512	2.73211256289037	2.8515737051051	MAX_ D1	BRINP2	lChiF
BRINP3	0.707265081002352	0.542787398593436	7.29458891767002	3.72797439327712	MAX_ D3	BRINP3	lChiF
BTBD6	0.63299045132879	127.038908924362	32.8556745663775	60.3933106896487	MAX_ D1	BTBD6	lChiF
BTC	0.671744705150466	11.2945121166622	4.33030320063965	3.08466360943352	MAX_ D1	BTC	lChiF
BTN1A1	0.501935631304359	5.60265579668366	3.37428059343281	2.20668585135563	MAX_ D1	BTN1A1	lChiF
C1orf109	0.535634147150429	56.7540274877513	24.9407663140068	27.7684984399885	MAX_ D1	C1orf109	lChiF
C1QA	0.528923873268181	0.363806228877554	7.96326948883006	8.83835461529149	MAX_ D4	C1QA	lChiF
C1QB	0.552802339412578	1.20444980080503	23.3051016285817	19.6395240553027	MAX_ D3	C1QB	lChiF
C1QC	0.527549735845491	1.15342270018304	7.22154748959098	5.67022133794014	MAX_ D3	C1QC	lChiF
C1QTNF12	0.767954914778863	6.03674494848863	2.7123770321075	0.0892169599531233	MAX_ D1	C1QTNF12	lChiF
C1QTNF7	0.567827521469719	1.47955029109225	8.40135981758824	11.431674388757	MAX_ D4	C1QTNF7	lChiF
C1QTNF8	0.835414619045327	0	4.52905669951808	1.49083304451099	MAX_ D3	C1QTNF8	lChiF
C2H8ORF22	0.684495824023776	1.1138587046761	8.39158501060779	4.18130152313638	MAX_ D3	C2H8ORF22	lChiF
C9H2ORF82	0.745360800323335	17.4898320519791	3.25971450603106	5.64747916635944	MAX_ D1	C9H2ORF82	lChiF
CA3B	0.648643339038587	1.35766834730086	2.16933421006047	5.01912009823641	MAX_ D4	CA3B	lChiF
CABLES1	0.631628217095781	24.7168666931258	9.07367307680637	9.13631942629896	MAX_ D1	CABLES1	lChiF
CABP2	0.75102083127536	75.0154955388009	18.5019943601395	18.8525970812957	MAX_ D1	CABP2	lChiF
CACNA1D	0.547175504130001	1.08937946060522	1.85550046443582	3.25167912944189	MAX_ D4	CACNA1D	lChiF
CACNA2D2	0.563160395961327	50.932714872576	22.2282906413728	22.2705633537287	MAX_ D1	CACNA2D2	lChiF
CACNB1	0.556560770920281	42.6644243204055	18.3090766630757	19.5290821964656	MAX_ D1	CACNB1	lChiF
