Tau	D1	D2	D3	D4	D5	Tau_info	gene	names
LOC109306678	0.503096698280788	27.5145616250433	15.4507385514018	13.1495868698807	13.6959597029313	12.3920209431492	MAX_ D1	LOC109306678	lCorF
LOC109306722	0.883614661255572	10.8877574673141	0	5.06870136400209	0	0	MAX_ D1	LOC109306722	lCorF
LOC109306779	0.541500073000171	84.8643967426048	7.95560850753324	96.3493379390036	59.3790444191905	24.5056079767314	MAX_ D3	LOC109306779	lCorF
LOC109306788	0.64721910260467	3.42714513083396	1.70225185551785	1.56533424476535	0.53300783635161	1.03553140240375	MAX_ D1	LOC109306788	lCorF
LOC109306872	0.590831049430455	1.53881443260183	8.26808044108672	4.42738542821749	14.2951914839407	9.16231368879279	MAX_ D4	LOC109306872	lCorF
LOC109307040	0.697411163804873	2.0785718801236	0.845008717192703	4.80978704152652	0	2.89797085565134	MAX_ D3	LOC109307040	lCorF
LOC109307075	0.784396622107342	0	5.9968360574966	6.81667493425602	1.93167914165926	17.0975871036133	MAX_ D5	LOC109307075	lCorF
LOC109307116	0.532448374717243	8.58819234692405	3.37976261710026	2.91317206438591	7.59470126228279	2.17405721641213	MAX_ D1	LOC109307116	lCorF
LOC109307237	0.649394852036186	0.837178836389598	5.39781417397371	1.65455018617685	3.46604846603673	1.61222825998573	MAX_ D2	LOC109307237	lCorF
LOC109307261	0.841335704352628	0	0	2.06611319983483	6.52401591694371	2.07440036118164	MAX_ D4	LOC109307261	lCorF
LOC109307270	1	0	0	4.76654713447977	0	0	MAX_ D3	LOC109307270	lCorF
LOC109307301	0.785103051043066	0	4.45204331443131	6.78303300728099	0	1.37856907732414	MAX_ D3	LOC109307301	lCorF
LOC109307306	0.543646139269978	5.28315063156047	2.92003283138513	7.29931852959667	3.33125213969191	1.78985316408099	MAX_ D3	LOC109307306	lCorF
LOC109307308	0.865830078771978	0	0	1.47837123116728	5.4388625461416	1.44055580637614	MAX_ D4	LOC109307308	lCorF
LOC109307346	0.894899652386326	35.7727306752292	10.6051614056077	1.79383222850546	1.30669675218416	1.33321532993047	MAX_ D1	LOC109307346	lCorF
LOC109307422	0.712978234168185	3.08808916800025	1.30657792923528	1.83750207165325	0.136371570170228	0.264943653123367	MAX_ D1	LOC109307422	lCorF
LOC109307423	1	0	11.4902000247455	0	0	0	MAX_ D2	LOC109307423	lCorF
LOC109307457	0.781696691378647	3.32655472930102	1.53202666996607	0	0	1.37276494489962	MAX_ D1	LOC109307457	lCorF
LOC109307492	0.828557887939802	4.8829229937083	3.7830088242207	5.95261340930983	10.0139953660839	35.9196178484338	MAX_ D5	LOC109307492	lCorF
LOC109307530	0.678088430450245	1.60771657137505	0	1.56528648235661	4.86866859473411	3.09611994206216	MAX_ D4	LOC109307530	lCorF
LOC109307579	1	0	0	0	3.59780289537337	0	MAX_ D4	LOC109307579	lCorF
LOC109307618	1	4.09147770219252	0	0	0	0	MAX_ D1	LOC109307618	lCorF
LOC109307626	0.820630243614188	1.28234536050153	1.37801340684779	0.819886190410647	7.16635169386718	1.66146207225607	MAX_ D4	LOC109307626	lCorF
LOC109307638	0.558060455893923	3.48767175252667	1.71593661602486	1.60390545867596	4.03202057544589	0.320123512528032	MAX_ D4	LOC109307638	lCorF
